,a,b
45472,0.29835482436638505,0.022801927484964134
45480,0.22452735486029782,0.0
45487,0.23916239697037203,0.0
45493,0.2772440863547154,0.0006026539916372467
45505,0.18460057085869527,0.0
45572,0.21099799536181754,1.745129179528522e-05
45582,0.21233337288873066,0.00037682262452105316
45593,0.21069157704686395,0.0007450176424509553
45634,0.24477884176926584,0.00013176614420214492
45681,0.20168319807634505,0.0
45693,0.23624680925974825,0.0
45708,0.2212422206652104,3.675894456087529e-05
45733,0.18566685113447703,0.0
45757,0.24629502179398946,3.699524039963255e-05
45768,0.2101307445392625,0.0003725782414307004
45794,0.19715723362838358,0.0
45798,0.21180555555555555,0.0
45815,0.24034027311394673,0.0006833895155022202
45837,0.17219477769936486,0.0
45841,0.23288503253796095,1.6384579810966923e-05
45850,0.24307190726317696,0.000476514682389925
45859,0.26896482613488326,0.002508851095435771
45860,0.21035307026137387,0.0
45879,0.1940708604483008,0.0
45885,0.2227570752759565,0.00038831899287029126
45901,0.19167321288295366,0.0
45920,0.2436345481777334,0.00017351556274430619
45922,0.2079089042952864,0.0002236958586208417
45925,0.19428860979405696,0.0
45976,0.24934968413229283,0.0
46014,0.22638326585695007,0.00037257824143070045
46019,0.24821973550356052,0.0
46022,0.22535684298908482,1.6568712596103417e-05
46034,0.21095653540831566,0.0
46045,0.19167321288295366,0.0
46046,0.2504432210506672,0.0001602948101248266
46078,0.2015241956676803,0.00012330576301056335
46110,0.19109323270798476,1.8551151532922816e-05
46123,0.2113136243750738,0.0
46126,0.2103448275862069,0.0
46130,0.2038119826866125,0.0
46148,0.20526939696378724,0.0
46151,0.23467692576724666,0.00037257824143070045
46164,0.2254325550142785,0.00037257824143070045
46188,0.24821973550356052,0.0
46191,0.21171366594360086,0.0002659127115416109
46224,0.27262569832402234,0.0021360033983114203
46261,0.2673439912346232,0.0012230199914771693
46264,0.2460015581320746,0.0008125232581316955
46275,0.2179721443943639,1.1479589103517818e-05
46283,0.24460038275767793,0.0
46286,0.206851373742823,0.0
46372,0.26693187468920937,0.0013109667339908364
46375,0.23399154352469378,8.344257780207953e-05
46376,0.21933480428209529,7.58814043862143e-05
46388,0.2013276825563515,0.0
46403,0.24262146892655367,1.5772626484752352e-06
46405,0.19502270663033605,0.0
46460,0.21191425526035293,0.000806267660316301
46461,0.24835754603497734,0.0014223232088065294
46488,0.1800979668523116,0.0
46490,0.24677056038247597,0.0004853011192945138
46525,0.2089610339055627,0.0
46540,0.18716223283706984,0.0
46542,0.2592860938028305,0.000828221348461519
46562,0.2554001332191455,0.0007460971134932308
46578,0.23399154352469378,0.0
46584,0.17008871989860583,0.0
46603,0.23868385949310805,0.0
46625,0.17670101056650975,0.0
46641,0.23381827685338444,0.000210151450307562
46668,0.24194348041646008,0.0017229670287157738
46697,0.1641991924629879,0.0
46701,0.21018010963194989,0.0
46715,0.21149678893660612,0.0
46727,0.25161713696446986,0.00039497949170487067
46764,0.234062963285951,0.0
46780,0.199176282883752,0.0
46797,0.20841745612672774,0.0
46833,0.24137775979135753,0.00044514537367614383
46874,0.22798895731577828,0.0005073601921633082
46886,0.22612578457390792,0.0
46902,0.18301455797620264,0.0
46918,0.23978201634877383,0.0001980915581982664
46927,0.22490363666834254,0.0
46932,0.20311790525200546,0.0
46948,0.19460556844547564,0.0
46980,0.1808016167059616,0.0
47006,0.18176892861980226,0.0
47037,0.19101843285175432,0.0011011808863329647
47063,0.23525287054080113,0.000648802767261174
47066,0.19065885277925768,0.0
47087,0.17668356263577117,0.0
47105,0.22864931635217448,7.205009264201208e-05
47110,0.17749561882088416,0.0
47116,0.20172109278118072,0.00044145925716343394
47154,0.2048542207296596,0.0
47157,0.2578166274434465,0.000827102788878777
47159,0.24817383263985207,0.0008162300607344106
47174,0.22755404832556167,0.0003962654789565041
47196,0.23816495851634945,5.133488070252155e-05
47210,0.21566027881563618,3.456868229135495e-05
47216,0.20235985976552193,0.0
47243,0.1643449774974742,0.0
47248,0.27601809954751133,0.0039557461109078935
47268,0.22526227444397817,0.0022339422040693014
47306,0.24891032180283781,0.001121711297805543
47318,0.24821973550356052,0.0
47327,0.1919748229740362,0.0
47328,0.2682926829268293,0.0007484134764103429
47337,0.26305988434774086,0.0012812894941775152
47364,0.20436288879582745,0.0
47374,0.22056950322554136,1.9405781622979463e-05
47383,0.23954661073675756,0.0
47402,0.19400072280448138,0.0003815924169567512
47407,0.2375116145303305,1.9305324021927574e-05
47443,0.24593393503459018,4.475955400490682e-05
47453,0.2576804915514593,0.0
47467,0.15138610789926393,0.0
47477,0.19477503628447024,0.0
47484,0.2171608883854525,0.0
47505,0.19495895983148107,0.0
47519,0.19873384917255932,1.3417101853356965e-05
47551,0.2172311925862976,2.997819140041356e-05
47577,0.20448744809721534,0.000378094311228575
47604,0.23355377654020187,0.0007450176424509553
47641,0.2013276825563515,0.0
47660,0.22766986173551615,0.0012190827870309888
47663,0.14359468207473985,0.0
47698,0.201365443769225,0.0
47703,0.2516997233553711,0.0025993076028456748
47709,0.19716447513406302,0.0
47716,0.23000128540211662,0.0001131024093898475
47737,0.21618138617051266,8.81758546695959e-06
47743,0.24255569111201483,0.00023370977897768308
47757,0.2241055400158644,7.656382654303274e-05
47773,0.17323393681221158,0.0
47796,0.261777040866088,0.0016922364098072575
47802,0.24460038275767793,0.0
47821,0.16955684007707128,0.0
47908,0.21650399290150843,2.7216331405722392e-05
47944,0.16009543692215927,0.0
47953,0.21717846016911438,0.0
47959,0.22772781265908706,0.0002969052445162996
47963,0.21781294380198823,0.0
48003,0.2222222222222222,0.00038704535994603536
48010,0.2023980091999095,0.0
48035,0.2093440449262928,0.0
48042,0.17723775877439166,8.56962016729414e-06
48058,0.1878762424751505,0.0
48061,0.2350674373795761,0.0011747591364731315
48081,0.24300588501584428,0.00035901641290148544
48103,0.21609436013042954,0.0
48109,0.2144369432349299,9.640614370095756e-05
48120,0.22412425368460606,0.00037257824143070045
48128,0.2519951178293118,0.000889379613341931
48157,0.189394206682426,0.0
48196,0.20504201680672268,0.00010218181087799603
48218,0.2243209360635186,0.0
48225,0.19786214522668633,1.06654094576471e-05
48255,0.19713551230260742,0.0
48262,0.16468783555760086,0.0
48270,0.15897177717890248,0.0
48273,0.2666799145511451,0.00019139735158164932
48309,0.23856717479223147,0.00041157131299522697
48321,0.21272885789014823,0.0
48322,0.23820723319281117,0.0007450176424509553
48348,0.21652145853501129,0.0007450870626561782
48352,0.19304491674758154,0.0007450870626561782
48364,0.2358420104564826,0.0
48366,0.20531650411168484,0.0
48381,0.235862735621073,0.0002137210920284657
48383,0.2002237970906378,0.0
48388,0.21321893867175087,0.00047867470080273654
48405,0.2731806615776081,0.005334418403256126
48424,0.24243519103965314,0.000537972710311575
48431,0.2466005145167218,4.955002521691999e-05
48438,0.2610260150741551,0.0009581970501390718
48444,0.2303170721242545,0.0
48498,0.24081467856982638,9.30198173418239e-05
48534,0.25544874845341203,0.0006954770982083217
48563,0.16836558667628518,6.983596366312583e-05
48564,0.2675571948362658,0.003288395927973905
48580,0.20408318442763182,0.0
48584,0.21676627362300113,5.8652224540135434e-05
48592,0.29378283712784586,0.00415224680448391
48605,0.235862735621073,0.00037257824143070045
48608,0.1988369078045709,2.5787886367075767e-05
48627,0.18175661948940205,0.0
48629,0.1860852081672271,0.0
48659,0.21876273534925422,0.00037257824143070045
48660,0.20109387877425638,0.0
48705,0.22491305987346547,0.000558732701859625
48721,0.2932692307692308,0.012590594079468895
48723,0.22393725751950272,2.7312669084531688e-05
48735,0.24675921669578008,5.7911348050145266e-05
48768,0.22027986376133613,0.0004394101887588621
48786,0.24461152882205514,0.0003218935140606637
48807,0.20925427825205628,0.00014131202949944197
48814,0.22541362223901906,0.0
48823,0.23188906648235344,0.00010484869263180354
48850,0.2020019567998796,0.0002464267330844439
48884,0.22862010221465076,9.965804220337799e-05
48897,0.1983666531170319,0.0
48903,0.16447086218518292,0.0
48919,0.27067365873336025,0.003386979889858144
48925,0.18333959493152088,0.00037257824143070045
48928,0.23871570240583448,8.529638274825116e-05
48948,0.23260247855100094,0.00038363398765933553
48961,0.2269959404600812,0.00031259857614080475
48977,0.19461262371750715,0.00037257824143070045
48995,0.21917360770863956,0.0
49021,0.21481451838809076,0.00011450625082786455
49022,0.19696914101199867,2.606133588950577e-05
49051,0.17062937062937064,0.0
49080,0.18990342095022464,0.0
49119,0.25770523283725394,0.00037257824143070045
49130,0.19524969992361693,0.0
49147,0.24824269330373658,0.00037257824143070045
49154,0.1973529411764706,0.0
49156,0.21330366367320988,0.0
49157,0.19958358120166567,0.0
49185,0.2130496904270519,0.0
49189,0.205883480995666,0.0
49237,0.24663450493912245,0.000694195186582446
49241,0.23013933547695606,0.0
49249,0.22828952964191546,0.0
49286,0.21453978657927342,2.497795605305183e-05
49294,0.24137775979135753,9.252814267072503e-05
49329,0.2135667396061269,0.00015364843013270557
49334,0.19757085020242915,0.0
49340,0.18271554511726062,0.0
49346,0.23857777777777778,0.00034141693041375194
49363,0.15956245169728317,0.0
49369,0.21188079731596607,2.1567264605856064e-05
49372,0.19653644784534838,0.0
49382,0.1828524713015635,0.0011627648527777412
49385,0.19612714651077823,0.0
49415,0.241453760345448,3.065249361867578e-05
49455,0.17783667384462482,0.0
49486,0.21609436013042954,0.0
49487,0.23850357666503755,0.0009857739871304565
49510,0.20497155294207492,0.0
49536,0.22828952964191546,0.0
49542,0.19666605605422238,0.0
49543,0.22497904442581726,0.00015235629277095906
49554,0.22506393861892582,0.000501842122349251
49558,0.2693697310317142,0.00195134852864415
49560,0.21611175973267846,0.00037257824143070045
49561,0.2146598952293358,0.0
49597,0.18830462693373556,0.0
49608,0.23671561494024781,0.0003396392423464545
49679,0.24497991967871485,0.0
49695,0.2482886216466235,0.0011173182030607646
49699,0.18690807799442896,0.0003725782414307004
49712,0.20086813351294716,0.0
49739,0.22939190632878936,0.0
49752,0.23420593368237347,0.0007450176424509553
49762,0.20981043580222786,0.0011173182030607646
49775,0.21467706458708258,0.0003545486823365694
49777,0.223164546437183,1.1171211840618423e-05
49825,0.23216988884563816,0.0012209700229789122
49856,0.18729937194696442,0.00037257824143070045
49875,0.24783010156971375,0.0009179653328559394
49880,0.24557390548515487,0.0016239768713695506
49887,0.25192415993992867,0.0008765308399096172
49906,0.2576557550158395,0.0008492082164233741
49910,0.25401031562012016,0.00044228181556419906
49921,0.2503147586850082,0.001389060224034732
49936,0.2490026904165507,0.0008239585318566176
49969,0.19768726522795904,0.0
49995,0.22675622016643435,0.0015427181064685777
50006,0.21719603479668217,0.0
50019,0.1807468264924745,0.0
50023,0.1870578806146984,0.0
50030,0.2418453775455037,0.0
50037,0.233747006313956,0.0
50073,0.1869341133862655,0.00037257824143070045
50091,0.19240143369175627,1.3876809268808593e-05
50111,0.26697170139752324,0.0033645461253440697
50117,0.24008229348360838,7.30496949186321e-05
50127,0.20885534199673178,0.0
50133,0.22024371230459935,0.0
50139,0.24049101742753462,8.588329403386229e-05
50149,0.2192720885584739,0.00011741232633189696
50150,0.24270922819550572,9.771487962383335e-05
50155,0.2633825621902753,0.0015092434494365114
50156,0.2027496600694969,4.52940265664585e-05
50180,0.2253757662272231,2.6341925090193838e-05
50192,0.219442400457853,2.347003375042046e-05
50197,0.28115015974440893,0.01611367135799023
50221,0.2060099013700733,0.0
50233,0.19754176786634284,0.0
50251,0.232562169656009,0.0
50276,0.19317691089678998,0.0
50279,0.1824237069258479,0.0
50290,0.22697674418604652,0.001004402261438594
50319,0.22694795586183572,0.0
50353,0.2616621983914209,0.0
50361,0.21156347298309228,0.00017649422854778461
50367,0.2338692109963839,0.00026028663237469155
50379,0.23520133198965956,0.0
50392,0.19061146225410128,0.0
50398,0.21702041641398828,0.00038199362827227363
50416,0.24262146892655367,6.685168558255107e-05
50424,0.20313327783243776,0.00037257824143070045
50441,0.19155009991435912,0.0
50482,0.17806083524065414,0.00037257824143070045
50502,0.2591233828924503,0.0002290155764222838
50516,0.24760147601476015,0.0009721106194680639
50543,0.21510719294730515,1.2183427609767541e-05
50569,0.2278728191195823,0.00018042029862087053
50620,0.17620219924503527,0.00037257824143070045
50639,0.22643101193740245,0.00037510848043242006
50663,0.24506939371804237,0.0004755761116430225
50698,0.2200180342651037,0.00020158161211806413
50718,0.18230599422652402,0.0
50723,0.23680959943532734,7.237012893152942e-05
50729,0.26222461042450296,0.0007677953070200924
50732,0.17122260852923352,0.0
50741,0.20110141235529913,0.0
50770,0.23637164244826067,0.0
50776,0.18076508620689655,0.0
50800,0.22694795586183572,0.0
50820,0.18284001498688648,0.0
50823,0.20436288879582745,0.0
50826,0.22878574777308955,4.4138008188254906e-06
50842,0.19191991419377905,8.017551625492073e-06
50874,0.22938210409366722,0.002741634443045912
50916,0.2584870226802138,0.0027624581417245164
50960,0.24141032559812917,0.00016916261732862544
51016,0.2276408973325983,0.0002494154078174596
51017,0.23987845205112163,0.00037257824143070045
51026,0.2298634008478568,0.0019332673255093163
51036,0.25616797900262467,0.0006397944646029224
51057,0.19916150335769672,0.0
51097,0.2642122360584732,0.002143172802383583
51098,0.22176319920680823,0.0
51111,0.20147125056297854,0.001590710630491709
51124,0.24211808217942357,0.0008981497392070881
51136,0.22894186889580756,1.744221922618573e-05
51160,0.2265074475716275,5.8932231370631805e-05
51161,0.1849950029293173,0.0
51204,0.1904626738575078,0.0
51221,0.23742757309036225,0.0
51230,0.20526939696378724,0.0
51232,0.2443109411978882,3.054514898459459e-05
51251,0.2278341326768813,3.013608145215526e-05
51255,0.23510861948142958,0.0
51273,0.23806989533439774,1.376461376570086e-05
51274,0.2683731626837316,0.002652154206608737
51323,0.24654388462774995,0.0001195938414754823
51339,0.24923391215526047,0.0
51378,0.20473702276974712,1.4634297040208881e-05
51379,0.25747038227253105,0.0039310903701415675
51388,0.22945073733703783,0.00040068943767774244
51391,0.2654403402066953,0.0026091085614505446
51417,0.17861183203566913,0.0
51426,0.22519612367328104,0.00038749317920516176
51433,0.18175661948940205,0.0
51457,0.15386820305557944,0.0
51464,0.19860885008139706,2.9283718120815292e-05
51476,0.15804039333451098,0.0
51477,0.23068328319724968,0.00038107203747023686
51482,0.2571373826403526,0.0008861790004560529
51484,0.2493381020948488,0.0004894018326198458
51492,0.21860237823749795,0.00038222168435626016
51519,0.1518185417727247,3.4710102611393745e-08
51520,0.199176282883752,0.0
51530,0.2008230452674897,4.058779573450113e-05
51535,0.21076602929051003,0.0007450870626561782
51543,0.154133287391966,0.0
51585,0.22806644857033606,0.00037724707110597754
51603,0.2472821079786254,0.0001787795463715556
51604,0.23156895733574911,0.00010965201387611572
51608,0.2420962431786407,0.0036229287575431615
51615,0.2365278695747962,0.0012154798734550058
51638,0.2264787781621804,0.0
51639,0.19174852652259333,0.00037257824143070045
51660,0.19074692630232393,0.0008276263184413827
51709,0.1867650128731473,0.0
51748,0.23429793548950287,0.001034358840067036
51755,0.16393843146836062,0.0
51775,0.2672109114440739,0.00012155344652622292
51800,0.18737128695591468,0.0
51811,0.21095653540831566,0.0
51820,0.267503862062092,0.001413042890139362
51843,0.18437864944700144,0.0
51853,0.16300750053141416,0.0
51854,0.18642125368987672,0.0
51883,0.2645638245441104,0.006036894644322287
51921,0.19626339073525648,0.0
51959,0.23934367754592473,0.0004497304493062502
51961,0.24671385237613752,4.3882199171918e-05
51978,0.25336291121914384,0.0007822072857368984
51990,0.30873641226203485,0.023911688794370042
52000,0.2021008245171492,0.0
52002,0.21655639825722123,0.0
52022,0.22510168994003438,5.242102690489736e-05
52050,0.22338743237619643,0.0002682549203640953
52064,0.16591969832782122,0.0
52087,0.233747006313956,0.0
52103,0.19495895983148107,0.0
52116,0.24818530676406675,0.00043811994847479436
52117,0.16709727626459145,1.4922285371850432e-05
52119,0.24762431958667774,0.0011428827798281732
52123,0.25046659201194477,0.0009758257545811482
52138,0.26916712630998346,0.0017725832323404922
52164,0.23164890173909292,0.0
52178,0.21143847487001732,5.7715308007178186e-06
52184,0.1906385396690106,0.0
52209,0.19890321624425672,0.0
52216,0.24966280638109856,0.0003445181221663972
52227,0.2418453775455037,0.0
52238,0.2679444943595887,7.755030241659952e-05
52251,0.1908554362511555,0.0
52296,0.23668430335097002,0.0
52307,0.19873384917255932,0.0008562089244463178
52358,0.21483171249049507,0.0011312960140275321
52367,0.19964296340374887,0.00037257824143070045
52381,0.25670699631772753,0.0002894030560370678
52392,0.2215984147952444,0.0007450176424509553
52400,0.2533270410571024,0.00170319799728122
52414,0.21791020540716083,0.0
52427,0.20460436042079586,0.0
52437,0.22465891018665773,0.0
52455,0.202979656658852,0.0
52465,0.24824269330373658,0.00037257824143070045
52484,0.14435928465779213,0.0
52505,0.2466005145167218,0.0006801776886009526
52506,0.21193935565382185,3.390678309012017e-05
52515,0.25770523283725394,0.00037257824143070045
52517,0.2186112807982081,0.0
52526,0.2789730797214427,0.009625301467021187
52548,0.2127119987319702,2.4829767726002463e-05
52592,0.26457686431071026,0.0020460147744338773
52612,0.20810234541577824,0.0
52674,0.21703796547123277,0.0001813804831503395
52696,0.2849256900212314,0.02184314568599902
52770,0.2591609134360064,0.004018006908967591
52795,0.21687136393018747,0.0
52813,0.19093010848301617,2.0941315805226626e-05
52827,0.21163854281659045,0.0
52828,0.19332300932761912,0.0
52849,0.2154438914753572,1.4106001211537108e-05
52867,0.2727642276422764,0.0007839920774498616
52920,0.19271225991742955,0.0
52928,0.2171608883854525,0.0
52937,0.23080230458336917,0.0
52976,0.2150468712442913,0.0
52983,0.27016961095173386,0.0007581021068226079
52986,0.17914233272150842,0.0
52990,0.22192822887382174,9.338234555953183e-05
53018,0.15770146008989688,0.0
53030,0.25899835954839334,0.0
53053,0.22962741155836933,6.400389922020333e-05
53083,0.15280387133504128,0.0
53090,0.2703464947622885,0.0010088063401160448
53107,0.22157097453254634,0.0
53109,0.17771892070849196,0.0
53129,0.25944900918318026,0.0006685572896367146
53134,0.1872144526209326,0.0
53170,0.2258593848613624,3.755900363817938e-05
53172,0.16342933690555927,0.0
53185,0.21946034341782503,0.0
53190,0.25939885957282305,6.153294838292873e-05
53201,0.27550810921781976,0.0014880663159141626
53211,0.2392903312084875,0.0
53233,0.20497155294207492,0.0
53237,0.2257359125315391,0.0008819997514508638
53239,0.1851864628971608,0.0
53259,0.2088634683475351,0.0003858685950689688
53287,0.18209572916313307,0.0
53298,0.1884632938946038,0.0
53308,0.24594520296893613,0.0003256743200065159
53314,0.2667726866116688,0.00020149364441884456
53373,0.21214875706437972,1.545343859997343e-05
53379,0.24808207782604677,0.00022049612314191643
53381,0.2358523725834798,0.0
53385,0.23661127517961827,0.000563758517966996
53391,0.18692109478375932,0.00037257824143070045
53405,0.21535745807590467,0.0
53445,0.27394743557029855,0.005792122873326964
53451,0.1630817839348645,0.0
53454,0.2583501780729618,0.0016866359787659545
53477,0.23404255319148937,0.0004968617769468079
53489,0.20093580385551188,0.0011652418225687733
53533,0.1952781112444978,0.0
53552,0.22635462787265445,0.0
53572,0.2766154797485314,0.008962898128072357
53595,0.254588570073512,1.930332415427497e-05
53615,0.19272609772735433,0.0
53679,0.23290524123568204,0.0
53694,0.2227016262860936,0.00041150844129555895
53713,0.1633447950582722,0.0
53723,0.18415726096950152,0.00037257824143070045
53730,0.14981858777560703,0.0
53751,0.22108731466227347,0.0
53755,0.20497155294207492,0.0
53756,0.26064578781257586,0.0001638357237632324
53774,0.23212972972972973,0.0
53816,0.22980435806327326,0.0
53877,0.22264620489423476,0.0
53903,0.19386760085232402,0.0
53968,0.2468840546382744,0.0011728033150181659
53978,0.24357927216625827,4.230440464684745e-05
54000,0.20581243769649565,0.0
54038,0.23120988930525047,0.000634533545515487
54051,0.228581161641969,0.00026161749905626757
54078,0.19474677115077638,0.000385334926065984
54080,0.234830919987751,0.000374187265378818
54083,0.25739630783984657,7.036770056413017e-06
54086,0.23540762180414856,0.00036504242989798233
54088,0.18663514359223976,0.0
54101,0.23949317390916391,0.00011135728126063623
54105,0.19065885277925768,0.0
54129,0.21009784735812134,0.0
54131,0.22024371230459935,0.0
54147,0.23098106712564545,0.0012652301895403034
54148,0.11988833054159688,0.00037257824143070045
54209,0.21441124780316345,1.8925021577006545e-05
54222,0.2604308169998059,0.0017993877511074479
54254,0.1952994251619006,0.0
54255,0.20102610193611203,0.00037257824143070045
54265,0.2613182747541622,8.691557558544781e-05
54269,0.2315989300198464,0.0015275139486444103
54273,0.264030298558851,0.00014330971586075654
54288,0.2149693644627768,7.576479698827154e-05
54365,0.28621700879765394,0.005877603077212461
54368,0.28382593982974674,0.0051173250693204685
54394,0.2139071528192867,0.0
54418,0.2111473862250718,0.0
54460,0.22223142206582489,0.0011256238934820642
54480,0.23351313728902034,0.0
54493,0.2479445727482679,0.0016178679954748675
54494,0.23870508715759517,0.0003725782414307004
54498,0.15645584377732438,0.0
54507,0.232562169656009,0.0
54530,0.17908256880733944,0.0
54575,0.22470593160031813,0.00010791349511255113
54581,0.1905843925300007,0.0
54593,0.20979403603392346,0.0
54612,0.21917360770863956,0.0
54617,0.22063296341964653,0.0030676018202206237
54629,0.1738116824245564,0.0
54634,0.19004460808610069,0.0
54641,0.19126345043825269,0.0
54677,0.24874884151992585,0.00038486510503192947
54708,0.22583087925957088,0.0008489209206817396
54743,0.22175403808815633,0.0
54811,0.2393650227414608,3.029573489207567e-05
54827,0.23659041826435717,0.0001730801880151492
54834,0.2672508214676889,0.00016754506721337753
54854,0.23080230458336917,0.00041239550115775676
54857,0.20192597050857658,0.0003573747126312519
54875,0.19583378935463866,0.0
54919,0.2360805699709737,2.294528711319327e-05
54955,0.16284925522555593,0.0
54993,0.2236480293308891,0.0
55027,0.1930379746835443,9.023484106163785e-05
55061,0.23766935269636058,0.0005421568574743091
55094,0.22297914762814655,4.300603312790337e-05
55102,0.2589234034343045,0.0
55107,0.20973665702899116,0.00045864805094434583
55115,0.21426575659601643,0.0
55133,0.1890606839714014,3.3965066797154814e-05
55138,0.21311735747181199,0.0
55144,0.20141833327079658,0.00037257824143070045
55199,0.23212972972972973,0.0
55216,0.21050154895886436,0.0002231851866506072
55217,0.17939377736189555,0.0
55226,0.2531836619186869,0.0011208405770713364
55229,0.20454978470449262,0.0
55234,0.23275376143606644,0.0
55250,0.1872863024213244,0.000388017819231051
55258,0.1951361372641681,0.0
55273,0.277602523659306,0.007402035225641885
55274,0.2714675836957621,0.011127627854632016
55280,0.22811490736019038,1.3140806784977513e-06
55286,0.26311145966081756,0.001342977631337979
55321,0.2173719376391982,7.647694439036086e-06
55337,0.194817449372142,0.0
55349,0.16814935471745396,0.0
55353,0.20885534199673178,0.0
55372,0.20392037684242517,9.497767778286664e-05
55383,0.194817449372142,0.0
55399,0.1865897320031979,0.0
55406,0.22350834825332055,2.6806364961861605e-05
55438,0.23460513089462873,0.0
55465,0.24956994746385233,0.0015359550059175348
55474,0.27846656637443584,0.0017671408138383719
55486,0.224292817448711,0.0
55559,0.21074120603015076,0.0
55590,0.18219461697722567,0.0
55662,0.26457686431071026,0.0003800283933507763
55666,0.2600649193353035,0.0005057955378912089
55667,0.22828952964191546,0.0
55672,0.17515009135995824,0.0
55683,0.24460038275767793,0.0
55726,0.2359145644721807,0.0
55741,0.2521134698478302,0.00023927313685171708
55760,0.210542830247882,2.413952864175498e-05
55803,0.25640045854031335,0.002054131214518221
55817,0.2364861888188907,0.0026095594317432007
55818,0.23398134425943684,0.0
55832,0.16499661892174342,0.0
55833,0.19754176786634284,0.0
55864,0.21856677524429968,4.27662228569981e-06
55869,0.22383454257359686,0.00017022492318250227
55872,0.23265288432366835,0.0003927658035130438
55876,0.1779899864053848,0.0
55879,0.21272885789014823,0.0
55880,0.22490363666834254,0.0
55917,0.1984693311642696,0.0
55926,0.2169590170560181,0.00046973143714725164
55945,0.2521845344357794,0.0011864048585745733
55954,0.2221210741920801,0.00037257824143070045
55994,0.22828952964191546,0.0
56007,0.2613182747541622,7.437282266947331e-05
56027,0.2418453775455037,0.0
56029,0.20732272516607447,0.00013891538738021724
56035,0.21697655618431688,0.0
56047,0.18890765765765766,0.0007450176424509553
56079,0.26340841061877424,0.0009574491312972072
56089,0.26308566947657325,0.0013295927076395694
56108,0.23473849921287387,7.099744991350008e-05
56148,0.21949623814196925,0.0007450176424509553
56190,0.17694564393315093,0.0
56205,0.18885448916408668,0.0
56238,0.2338794004879749,0.0008856383795680841
56247,0.28595780950351585,0.008871825355913254
56250,0.23237089303493355,3.0040682823214495e-05
56304,0.3025247971145176,0.012839664913474571
56313,0.24439992715352396,0.00021440406971719828
56391,0.16794943995995246,0.000758180051531693
56401,0.24355716878402903,2.2237619423603688e-05
56416,0.23907718344987308,6.198948488003739e-05
56445,0.20203997139523505,0.0
56451,0.23759571548709776,1.4398650976247564e-05
56454,0.24891032180283781,0.0005309006526859013
56459,0.1923669593262856,0.0
56489,0.23112029621975372,0.0
56494,0.22206594133951102,5.819388881153374e-05
56507,0.19057762630028047,0.0
56542,0.23556257679480427,0.0007540762931424433
56546,0.20092076206160872,0.0
56579,0.24823121387283237,0.0
56580,0.21069157704686395,0.0
56581,0.18484848484848485,0.0
56609,0.23903459945673955,0.0
56631,0.18221935571472217,0.0
56632,0.21729274611398963,0.0
56658,0.18089300758213986,0.0
56683,0.22263697067728422,4.28576471788994e-05
56685,0.23164890173909292,0.0
56700,0.211847349934883,0.0
56710,0.2395893773711225,0.0010847104629577687
56741,0.2146598952293358,0.0
56743,0.20982683813469882,1.4886180723450896e-05
56754,0.26036765775816073,8.22416195969339e-05
56772,0.26887052341597795,0.0005024595026038994
56789,0.24658918645780697,0.001441054146879493
56803,0.2058282208588957,0.0
56822,0.16787590693019766,0.0
56837,0.18560265541802087,0.0
56868,0.18737128695591468,0.0
56904,0.25748273215656176,0.0
56915,0.23347251217814893,0.0004341736103976482
56945,0.2521845344357794,0.004955159319792891
56979,0.2510875157865195,0.0018663300586502704
56990,0.15921224344524854,0.0
56996,0.18874824191279888,0.0
57035,0.18881463243053112,0.00011686881477140779
57046,0.18995046001415428,0.0
57049,0.18108828391188475,0.0004429668229741455
57066,0.22318310327623483,0.0
57070,0.23627800519389058,0.00023499358388529986
57075,0.16593508500772797,0.0
57102,0.19603403571558997,0.0
57110,0.23537665526615803,7.617606706086342e-05
57133,0.2196309479972178,0.0
57134,0.17621376752125528,0.00037257824143070045
57140,0.21745999594895685,0.00011641491706332797
57192,0.23815439219165926,0.0
57200,0.20557598039215685,8.490985247567013e-05
57237,0.1588682707389979,0.0
57248,0.19126345043825269,0.0
57271,0.15955770888446333,0.0
57357,0.27733002686505476,0.006430117362247182
57402,0.21731033924378593,0.00037257824143070045
57423,0.18314568406687137,0.00037257824143070045
57477,0.19351117519826966,0.0
57494,0.18175661948940205,0.0
57500,0.2186112807982081,0.00011873697879237175
57510,0.1837538082360593,9.642353991234024e-06
57514,0.19566960705693665,0.00022609660436704012
57525,0.31500498797018955,0.030686651994050154
57537,0.15804039333451098,0.0
57590,0.30334538878842676,0.017376889992066755
57591,0.1667287861846192,0.0
57604,0.2300998756911998,0.0
57628,0.1756257156878783,0.0
57629,0.21293137643792145,0.0
57630,0.20559960166992225,5.3575713894582055e-06
57660,0.26209657731556074,2.0724048576694133e-05
57668,0.23523225241016651,0.0
57713,0.2383764820817976,0.00021903786323038357
57776,0.23290524123568204,0.0
57779,0.19347630203640295,0.0
57798,0.17960986382039013,0.0
57850,0.20092076206160872,0.0
57857,0.262609461376645,0.0013800174155144615
57916,0.23227034745359354,0.0
58007,0.24869122075515404,0.0005990113887917013
58034,0.1633447950582722,0.0
58042,0.24451125079712124,0.00017898838326311988
58045,0.2588110505761535,0.0
58064,0.28930207491242255,0.0025904404746017354
58079,0.232562169656009,0.0
58099,0.2123837784371909,0.0
58103,0.17811400889242818,0.0
58106,0.18140037848067045,0.0
